"label","en_text","id_text"
"positive","The Commission is to be applauded for applying a fact-based and data-driven approach and for providing clarity for future petitions .","Komisi patut diapresiasi karena menerapkan pendekatan berbasis fakta dan berbasis data serta memberikan kejelasan untuk petisi di masa mendatang ."
"positive","With the launch of new 3G handsets , Nokia aims to become the winner in China 's 3G market as it did in the 2G market .","Dengan peluncuran handset 3G baru, Nokia bertujuan untuk menjadi pemenang di pasar 3G China seperti yang terjadi di pasar 2G."
"positive","Kaido Kaare , general director for Atria Eesti , says the company 's investments in the upgrade of the pig farms surpass EEK 150mn EUR 9.59 mn USD 14.19 mn in the past years .","Kaido Kaare , direktur umum Atria Eesti , mengatakan investasi perusahaan dalam peningkatan peternakan babi melampaui EEK 150 juta EUR 9,59 juta USD 14,19 juta dalam beberapa tahun terakhir ."
"positive","LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers .","LONDON AFX - Saham Rautaruukki Corp telah ditingkatkan menjadi `tahan' dari `jual' oleh ABN Amro, dengan target harga dinaikkan menjadi 25,75 eur dari 14,5, kata dealer."
"positive","Fiskars , a 360-year-old global business best known for its orange-handled scissors , expects to derive synergies of EUR5 million a year by consolidating certain parts of the housewares division where the two compete .","Fiskars, bisnis global berusia 360 tahun yang terkenal dengan gunting bergagang oranye, mengharapkan untuk memperoleh sinergi EUR5 juta per tahun dengan mengkonsolidasikan bagian-bagian tertentu dari divisi peralatan rumah tangga di mana keduanya bersaing."
"positive","Affecto expects its net sales for the whole 2010 to increase from the 2009 level when they reached EUR 103 million .","Affecto mengharapkan penjualan bersihnya untuk keseluruhan tahun 2010 meningkat dari tingkat tahun 2009 yang mencapai EUR 103 juta."
"positive","The completion of the recycling plant is an important link in the chain of creating a waste management system in the Dubna region that meets the EU standards .","Penyelesaian pabrik daur ulang merupakan mata rantai penting dalam rantai penciptaan sistem pengelolaan limbah di wilayah Dubna yang memenuhi standar UE."
"positive","`` Neste Oil is working with over 20 research communities in Europe , America , Africa , Asia , and Australia to develop and introduce new raw materials .","`` Neste Oil bekerja sama dengan lebih dari 20 komunitas riset di Eropa, Amerika, Afrika, Asia, dan Australia untuk mengembangkan dan memperkenalkan bahan mentah baru."
"positive","UPM-Kymmene has generated seventeen consecutive quarters of positive Cash Flow from Operations .","UPM-Kymmene telah menghasilkan Arus Kas positif dari Operasi selama tujuh belas kuartal berturut-turut."
"positive","YIT says the acquisition is a part of its strategy for expansion in Central and Eastern European markets .","YIT mengatakan akuisisi tersebut merupakan bagian dari strategi untuk ekspansi di pasar Eropa Tengah dan Timur."
"positive","Operating profit of Kauppalehti group rose to EUR 1.5 mn from EUR 1.3 mn , and that of Marketplaces to EUR 1.3 mn from EUR 1.0 mn in the third quarter of 2006 .","Laba operasional grup Kauppalehti naik menjadi EUR 1,5 juta dari EUR 1,3 juta , dan Marketplaces menjadi EUR 1,3 juta dari EUR 1,0 juta pada kuartal ketiga tahun 2006 ."
"positive","Net cash flow from operations is expected to remain positive .","Arus kas bersih dari operasi diperkirakan akan tetap positif."
"positive","`` In terms of profitability and earnings 2007 was the best year in our history , '' Chief Executive Veli-Matti Mattila said .","``Dalam hal profitabilitas dan pendapatan, 2007 adalah tahun terbaik dalam sejarah kami,'' kata Chief Executive Veli-Matti Mattila."
"positive","The company also said that in Poland a profitability program has been launched at the Oborniki steel frame and sandwich panel plant .","Perusahaan juga mengatakan bahwa di Polandia program profitabilitas telah diluncurkan di pabrik rangka baja dan panel sandwich Oborniki."
"positive","Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 , Petcore said previously .","Penggunaan kembali botol PET juga terus meningkat dan tingkat penggunaan pita pengikat telah meningkat lagi setelah penurunan pada tahun 2005, kata Petcore sebelumnya."
"positive","`` The second quarter of 2010 was the firstquarter with growth in net sales since the third quarter of2008 , '' said Magnus Rosen , Ramirent CEO .","`` Kuartal kedua 2010 merupakan kuartal pertama dengan pertumbuhan penjualan bersih sejak kuartal ketiga 2008 , '' kata Magnus Rosen , CEO Ramirent ."
"positive","That would be an increase from estimated sales of 117 million last year .","Itu akan menjadi peningkatan dari perkiraan penjualan sebesar 117 juta tahun lalu."
"positive","Speaking to just-drinks today , a spokesperson for Olvi said : `` We have performed very well in all four countries we operate in - namely , Finland , Estonia , Latvia and Lithuania . ''","Berbicara kepada Just-Drinks hari ini, juru bicara Olvi mengatakan: `` Kami telah menunjukkan kinerja yang sangat baik di keempat negara tempat kami beroperasi - yaitu, Finlandia, Estonia, Latvia, dan Lituania. ''"
"positive","Turnover rose to EUR21m from EUR17m .","Omset naik menjadi EUR21 juta dari EUR17 juta."
"positive","The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .","Saham naik untuk hari kedua pada hari Rabu membawa kenaikan dua hari ke GBX12 0,0 atau 2,0%."
"positive","Sony Ericsson and Nokia dominated the list of best-selling handsets with five models each .","Sony Ericsson dan Nokia mendominasi daftar handset terlaris dengan masing-masing lima model."
"positive","LONDON AFX - Shares in Rautaruukki Corp have been upgraded to ` hold ' from ` sell ' by ABN Amro , with the price target raised to 25.75 eur from 14.5 , said dealers .","LONDON AFX-Saham di Rautaruukki Corp telah ditingkatkan menjadi 'hold' dari 'sell' oleh ABN Amro, dengan target harga dinaikkan menjadi 25,75 eur dari 14,5, kata dealer."
"positive","The companies have agreed on long-term cooperation to mechanise harvesting in Stora Enso 's eucalyptus plantations in Southern China .","Perusahaan telah menyepakati kerjasama jangka panjang untuk pemanenan mekanis di perkebunan eukaliptus Stora Enso di Cina Selatan."
"positive","The metal has gained 41 percent this year as demand from China , the world 's largest user , increased .","Logam ini telah menguat 41 persen tahun ini karena permintaan dari Tiongkok, pengguna terbesar di dunia, meningkat."
"positive","com , and we are constantly planning new ways to serve our customers online on a more comprehensive basis , '' says Matti Leminen , President of Anttila Oy .","com, dan kami terus merencanakan cara baru untuk melayani pelanggan kami secara online secara lebih komprehensif,'' kata Matti Leminen, Presiden Anttila Oy."
"positive","`` With this agreement , we can continue our good cooperationand at the same time release capital that has been tied up in ourmachinery operation .","`` Dengan perjanjian ini, kami dapat melanjutkan kerja sama yang baik dan sekaligus melepaskan modal yang telah terikat pada operasional mesin kami."
"positive","`` We 've been feeling quite positive about the region as a whole .","`` Kami merasa cukup positif terhadap wilayah ini secara keseluruhan."
"positive","ADP News - Feb 25 , 2009 - Finnish printed circuit board PCB maker Aspocomp Group Oyj HEL : ACG1V said today it swung to a net profit of EUR 300,000 USD 385,000 for 2008 versus a net loss of EUR 65.3 million","ADP News - 25 Feb 2009 - Pembuat PCB papan sirkuit cetak asal Finlandia, Aspocomp Group Oyj HEL: ACG1V hari ini mengumumkan bahwa pihaknya memperoleh laba bersih sebesar EUR 300,000 USD 385,000 pada tahun 2008 versus kerugian bersih sebesar EUR 65.3 juta"
"positive","The aim is to achieve EUR 2.5 mn yearly savings .","Tujuannya adalah untuk mencapai penghematan tahunan sebesar EUR 2,5 juta."
"positive","Operating profit for the nine-month period increased from EUR3 .1 m and net sales increased from EUR61 .5 m , as compared to the corresponding period in 2007 .","Laba operasional untuk periode sembilan bulan meningkat dari EUR3 ,1 m dan penjualan bersih meningkat dari EUR61,5 m , dibandingkan dengan periode yang sama tahun 2007 ."
"positive","SCANIA Morgan Stanley lifted the share target on Swedish heavy-duty truck and bus maker Scania AB to 330 crowns ( $ 42.4 - 35.2 euro ) from 310 crowns ( $ 39.8 - 33.1 euro ) .","SCANIA Morgan Stanley menaikkan target saham pembuat truk dan bus tugas berat Swedia Scania AB menjadi 330 crown ($42,4-35,2 euro) dari 310 crown ($39,8-33,1 euro)."
"positive","HELSINKI ( AFX ) - Nokian Tyres reported a fourth quarter pretax profit of 61.5 mln eur , up from 48.6 mln on the back of strong sales .","HELSINKI (AFX) - Nokian Tires melaporkan laba sebelum pajak kuartal keempat sebesar 61,5 juta euro, naik dari 48,6 juta euro didukung oleh penjualan yang kuat."
"positive","The new policy was also aimed at making the companies more profitable and competitive .","Kebijakan baru ini juga bertujuan untuk menjadikan perusahaan lebih menguntungkan dan kompetitif."
"positive","The company has established a 3G base station at about 17,000 feet at the foot of Mount Everest that will enable mountain climbers at the 29,035-foot summit to surf the Internet and even send videos of their exploits .","Perusahaan telah mendirikan stasiun pangkalan 3G di sekitar 17.000 kaki di kaki Gunung Everest yang akan memungkinkan pendaki gunung di puncak 29.035 kaki untuk menjelajahi Internet dan bahkan mengirim video eksploitasi mereka ."
"positive","The ` buy ' recommendation was reiterated .","Rekomendasi `beli' ditegaskan kembali."
"positive","The loss for the third quarter of 2007 was EUR 0.3 mn smaller than the loss of the second quarter of 2007 .","Kerugian untuk kuartal ketiga tahun 2007 adalah EUR 0,3 juta lebih kecil dari kerugian pada kuartal kedua tahun 2007 ."
"positive","The purpose of this action is to ensure company 's cost effectiveness this year and in the near future .","Tujuan dari tindakan ini adalah untuk memastikan efektivitas biaya perusahaan pada tahun ini dan dalam waktu dekat."
"positive","Thanksto improvements in demand and the adjustments we have made , theutilization rates of Cramo 's fleet have substantiallyimproved . ''","Berkat peningkatan permintaan dan penyesuaian yang telah kami buat, tingkat penggunaan armada Cramo telah meningkat secara substansial. ''"
"positive","Operating profit rose to EUR 13.1 mn from EUR 8.7 mn in the corresponding period in 2007 representing 7.7 % of net sales .","Laba operasional naik menjadi EUR 13,1 juta dari EUR 8,7 juta pada periode yang sama di tahun 2007 yang mewakili 7,7% dari penjualan bersih."
"positive","Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) said on Friday ( 27 June ) that it has completed employee negotiations regarding a reorganisation of its operations .","Pengembang solusi otomatisasi Finlandia Cencorp Corporation (OMX Helsinki: CNC1V) mengatakan pada hari Jumat (27 Juni) bahwa mereka telah menyelesaikan negosiasi karyawan mengenai reorganisasi operasinya."
"positive","Overall , 50 percent of respondents were confident about their security when banking online .","Secara keseluruhan, 50 persen responden yakin akan keamanan mereka saat melakukan perbankan online."
"positive","Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 .","Pengembalian investasi adalah 5,0%, dibandingkan dengan angka negatif 4,1% pada tahun 2009."
"positive","Salo , Finland , 29 August 2006 - Benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , Opna , from its long-standing technology partner , Pollex .","Salo, Finlandia, 29 Agustus 2006-Benefon hari ini mengumumkan rencananya untuk lebih memperkuat platform teknologi internalnya, dengan melisensikan platform perangkat lunak seluler lengkap, Opna, dari mitra teknologi lama, Pollex."
"positive","Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .","Pemegang saham utama penyedia layanan TI Finlandia TietoEnator Oyj pada hari Jumat menolak tawaran bermusuhan EUR1,08 miliar $ 1,67 miliar dari toko pembelian Nordic Capital, memberikan kehidupan baru untuk kemungkinan tawaran balasan dari Blackstone Group LP dan telekomunikasi Norwegia Telenor ASA."
